,word
2959,دسترسی پیدا می‌کندن
2960,دسترسی پیدا می‌کنندن
2961,دسترسی پیدا کردن
2962,دسترسی پیدا کردندن
2963,دسترسی پیدا کندن
2964,دسترسی پیدا کنندن
2965,دسترسی یافتن
2966,دسته شدن
2967,دسته کردن
2968,دسته‌بندی کردن
2969,دسته‌بندی کندن
2970,دستور دادن
2971,دستور داشتن
2972,دستکاری کردن
2973,دستگیر شدن
2974,دستگیر کردن
2975,دستگیر کندن
2976,دشمن بودن
2977,دشمن شدن
2978,دشمن کردن
2979,دشمنی داشتن
2980,دشمنی نمودن
2981,دشمنی ورزیدن
2982,دشمنی کردن
2983,دشمنی کندن
2984,دشنام دادن
2985,دشنام شنیدن
2986,دشوار آمدن
2987,دشوار باشدن
2988,دشوار بودن
2989,دشوار ساختن
2990,دشوار شدن
2991,دشوار نبودن
2992,دشوار کردن
2993,دشواری داشتن
2994,دعا خواندن
2995,دعا نمودن
2996,دعا کردن
2997,دعا کن
2998,دعا کندن
2999,دعوا راه انداختن
3000,دعوا کردن
3001,دعوا کندن
3002,دعوت بکندن
3003,دعوت داشتن
3004,دعوت شدن
3005,دعوت شستن
3006,دعوت فرمودن
3007,دعوت نمودن
3008,دعوت کردن
3009,دعوت کن
3010,دعوت کندن
3011,دعوی کردن
3012,دغدغه داشتن
3013,دفاع کردن
3014,دفاع کن
3015,دفاع کندن
3016,دفرمه شدن
3017,دفع شدن
3018,دفع کردن
3019,دفن شدن
3020,دفن کردن
3021,دقت داشتن
3022,دقت نکردن
3023,دقت کردن
3024,دقت کندن
3025,دقیق باشدن
3026,دقیق بودن
3027,دقیق نبودن
3028,دل بردن
3029,دل برن
3030,دل بریدن
3031,دل بستن
3032,دل داشتن
3033,دل سوزاندن
3034,دل سپردن
3035,دل نهادن
3036,دل نهدن
3037,دل کندن
3038,دلالت داشتن
3039,دلالت کردن
3040,دلتنگ بودن
3041,دلتنگی کردن
3042,دلجویی کردن
3043,دلخوری داشتن
3044,دلداری دادن
3045,دلسرد شدن
3046,دلسرد کردن
3047,دلسوزی کردن
3048,دلپذیر بودن
3049,دلگرم کردن
3050,دلگیر شدن
3051,دلیری کردن
3052,دلیل آوردن
3053,دلیل باشدن
3054,دلیل بودن
3055,دلیل تراشن
3056,دلیل داشتن
3057,دلیل نبودن
3058,دلیل نداشتن
3059,دم بزندن
3060,دم جنباندن
3061,دم زدن
3062,دم زن
3063,دم کردن
3064,دنبال بکندن
3065,دنبال کردن
3066,دنبال کندن
3067,دنباله داشتن
3068,دنباله روی می‌کنندن
3069,دندان زدن
3070,دوا کردن
3071,دوام آوردن
3072,دوام داشتن
3073,دوام پیدا کندن
3074,دوام کردن
3075,دوام یافتن
3076,دود شدن
3077,دود کردن
3078,دور افتادن
3079,دور انداختن
3080,دور بزندن
3081,دور بماندن
3082,دور ریختن
3083,دور زدن
3084,دور ساختن
3085,دور شدن
3086,دور شستن
3087,دور ماندن
3088,دور نماندن
3089,دور نکندن
3090,دور کردن
3091,دور کندن
3092,دور گشتن
3093,دوراندیش باشدن
3094,دوره دیدن
3095,دوره کردن
3096,دوری جستن
3097,دوری کردن
3098,دوری گزیدن
3099,دوری گزیندن
3100,دوست داشتن
3101,دوست شدن
3102,دوستی کردن
3103,دوش گرفتن
3104,دوشقه کردن
3105,دوچندان شدن
3106,دوچندان کردن
3107,دوچندان کندن
3108,دچار اختلال می‌کندن
3109,دچار اختلال کردن
3110,دچار ساختن
3111,دچار سرگیجه می‌شودن
3112,دچار شدن
3113,دچار کردن
3114,دچار گشتن
3115,دچار‌نشده‌امن
3116,دگر شدن
3117,دگرگون ساختن
3118,دگرگون شدن
3119,دگرگون کردن
3120,دگرگون کندن
3121,دگرگون گشتن
3122,دگرگون‌نشده‌بودن
3123,دیدار داشتن
3124,دیدار کردن
3125,دیدار کندن
3126,دیدن کردن
3127,دیدن کن
3128,دیدن کندن
3129,دیده شدن
3130,دیده‌نشده‌بودن
3131,دیر شدن
3132,دیر کردن
3133,دین داشتن
3134,دیوانه شدن
3135,دیوانه‌شده‌اندن
3136,دیوانگی کردن
3137,دیکتاتوری بکندن
3138,دیکته کردن
3139,ذخیره ساختن
3140,ذخیره شدن
3141,ذخیره کردن
3142,ذخیره کندن
3143,ذلیل شدن
3144,ذوب شدن
3145,ذوب کردن
3146,ذکر شدن
3147,ذکر کردن
3148,ذکر‌نشده‌اندن
3149,ذکر‌نشده‌باشدن
3150,رابطه برقرار کندن
3151,رابطه داشتن
3152,راحت باشدن
3153,راحت بودن
3154,راحت شدن
3155,رادیکال بودن
3156,رازدار بودن
3157,راست باشدن
3158,راست بودن
3159,راست شدن
3160,راست نبودن
3161,راست کردن
3162,راست گفتن
3163,راست‌شده‌اندن
3164,راضی باشدن
3165,راضی بودن
3166,راضی شدن
3167,راضی کردن
3168,راضی کندن
3169,راغب بودن
3170,رام ساختن
3171,رام کردن
3172,رانده شدن
3173,رانده‌شده‌اندن
3174,رانندگی کردن
3175,رانندگی کندن
3176,راه افتادن
3177,راه انداختن
3178,راه بدن
3179,راه بردن
3180,راه برن
3181,راه دادن
3182,راه رستن
3183,راه رفتن
3184,راه سپردن
3185,راه نیافتن
3186,راه پیدا می‌کندن
3187,راه پیدا می‌کنندن
3188,راه پیدا نمی‌کندن
3189,راه پیدا نمی‌کنندن
3190,راه پیدا کردن
3191,راه پیدا کندن
3192,راه پیدا کنندن
3193,راه پیدا کنیمن
3194,راه پیمودن
3195,راه یافتن
3196,راهنمایی شدن
3197,راهنمایی فرمودن
3198,راهنمایی کردن
3199,راهنمایی کندن
3200,راهنمایی‌نشده‌اندن
3201,راهپیمایی کردن
3202,راهی شدن
3203,راهی کندن
3204,راپرت دادن
3205,رای آوردن
3206,رای بدن
3207,رای دادن
3208,رای گرفتن
3209,رایت کردن
3210,رایج بودن
3211,رایج ساختن
3212,رایج شدن
3213,رایج نبودن
3214,رایج کردن
3215,رایزنی کردن
3216,ربا خوردن
3217,ربط دادن
3218,ربط داشتن
3219,ربوده شدن
3220,رتبه‌بندی کردن
3221,رج زدن
3222,رجحان داشتن
3223,رجزخوانی کردن
3224,رجوع کردن
3225,رجوع کندن
3226,رحلت فرمودن
3227,رحلت کردن
3228,رحم کردن
3229,رحمت کندن
3230,رخ دادن
3231,رخ نمودن
3232,رخصت دادن
3233,رخنه کردن
3234,رد بکندن
3235,رد شدن
3236,رد کردن
3237,رد کندن
3238,ردیابی کردن
3239,ردیف کردن
3240,ردیف کندن
3241,رد‌شده‌بودن
3242,رسا باشدن
3243,رستگار شدن
3244,رسم بودن
3245,رسم شدن
3246,رسم کردن
3247,رسمی باشدن
3248,رسمی بودن
3249,رسمی کردن
3250,رسمیت بخشیدن
3251,رسمیت دادن
3252,رسمیت داشتن
3253,رسوا کردن
3254,رسوب کردن
3255,رسوخ پیدا می‌کندن
3256,رسوخ کردن
3257,رسیدگی شدن
3258,رسیدگی کردن
3259,رسیدگی کندن
3260,رشد دادن
3261,رشد پیدا می‌کندن
3262,رشد پیدا کندن
3263,رشد کردن
3264,رشد کندن
3265,رشد یافتن
3266,رشوه دادن
3267,رشوه گرفتن
3268,رشک بردن
3269,رصد کردن
3270,رصد کندن
3271,رضا دادن
3272,رضا کردن
3273,رضایت خاطر نداردن
3274,رضایت دادن
3275,رضایت داشتن
3276,رعایت نمودن
3277,رعایت نکردن
3278,رعایت نکندن
3279,رعایت کردن
3280,رعایت کندن
3281,رغبت کردن
3282,رفت و آمد می‌کنندن
3283,رفت و آمد کندن
3284,رفت و آمد کنندن
3285,رفتار کردن
3286,رفتار کن
3287,رفتار کندن
3288,رفع شدن
3289,رفع عطش می‌کردندن
3290,رفع نمودن
3291,رفع کردن
3292,رفع کندن
3293,رفو کردن
3294,رقابت داشتن
3295,رقابت کردن
3296,رقابت کندن
3297,رقم بزندن
3298,رقم خوردن
3299,رقم زدن
3300,رله کردن
3301,رم کردن
3302,رمزخوانی کردن
3303,رمزگذاری کردن
3304,رنج بردن
3305,رنج دادن
3306,رنج نبردن
3307,رنج کشیدن
3308,رنجور شدن
3309,رنجیده خاطر شدن
3310,رنجیده خاطر شودن
3311,رنجیده خاطر نشودن
3312,رنجیده کردن
3313,رنده کردن
3314,رنده کندن
3315,رنگ باختن
3316,رنگ دادن
3317,رنگ زدن
3318,رنگ پریده می‌شودن
3319,رنگ پریده‌شده‌اندن
3320,رنگ کردن
3321,رها ساختن
3322,رها شدن
3323,رها کردن
3324,رها کن
3325,رها کندن
3326,رهایی بخشدن
3327,رهایی بخشن
3328,رهایی پیدا کردن
3329,رهایی یافتن
3330,رها‌شده‌اندن
3331,رهبر کردن
3332,رهبری نمودن
3333,رهبری کردن
3334,رهبری کندن
3335,رهسپار شدن
3336,رهنمود دادن
3337,رهنمون ساختن
3338,رهنمون شدن
3339,رهنمون کردن
3340,رو آوردن
3341,رو دادن
3342,رو شدن
3343,رو کردن
3344,روا باشدن
3345,روا بودن
3346,روا داشتن
3347,روا کردن
3348,رواج دادن
3349,رواج داشتن
3350,رواج پیدا کردن
3351,رواج پیدا کندن
3352,رواج یافتن
3353,روان ساختن
3354,روان شدن
3355,روان کردن
3356,روان گشتن
3357,روانه ساختن
3358,روانه شدن
3359,روانه کردن
3360,روایت کردن
3361,روبه رو شدمن
3362,روبه رو شدن
3363,روبه رو شدندن
3364,روبه رو شودن
3365,روبه رو شویدن
3366,روبه رو شویمن
3367,روبه رو می‌شدیمن
3368,روبه رو می‌شودن
3369,روبه رو می‌شوندن
3370,روبه رو می‌کردن
3371,روبه رو می‌کندن
3372,روبه رو نشویمن
3373,روبه رو کردن
3374,روبه رو کندن
3375,روحیه دادن
3376,روخوانی کندن
3377,رودررو شدن
3378,روزآمد نبودن
3379,روزآمد کردن
3380,روزه خواری کردن
3381,روزه داشتن
3382,روزه گرفتن
3383,روزگار گذراندن
3384,روزی دادن
3385,روسیه شدن
3386,روسیه کردن
3387,روسیه‌نشده‌اندن
3388,روشن باشدن
3389,روشن بودن
3390,روشن ساختن
3391,روشن شدن
3392,روشن نبودن
3393,روشن کردن
3394,روشن کن
3395,روشن کندن
3396,روشن گشتن
3397,روشنایی بخشیدن
3398,روشنگری کردن
3399,روشنی نمودن
3400,روضه خواندن
3401,روغن زدن
3402,رونق بخشدن
3403,رونق بخشن
3404,رونق بخشیدن
3405,رونق دادن
3406,رونق داشتن
3407,رونق گرفتن
3408,رونق یافتن
3409,روی آوردن
3410,روی دادن
3411,روی صحنه آوردن
3412,روی ندادن
3413,روی نمودن
3414,روی نهادن
3415,روی پرده رفتن
3416,روی پرده می‌رودن
3417,روی گرداندن
3418,رویاروی شدن
3419,رویت شدن
3420,رویت کردن
3421,رژه رفتن
3422,رژیم گرفتن
3423,رکاب زدن
3424,رکوردشکنی کردن
3425,ریا کردن
3426,ریاست کردن
3427,ریاضت کشیدن
3428,ریزریز کردن
3429,ریسک کردن
3430,ریشه داشتن
3431,ریشه دواندن
3432,ریشه کن می‌کندن
3433,ریشه کن کردن
3434,ریشه کن کندن
3435,ریشه کن کنندن
3436,ریشه گرفتن
3437,زاده شدن
3438,زاری کردن
3439,زانو بزندن
3440,زانو زدن
3441,زانو زندن
3442,زانو نزندن
3443,زایل شدن
3444,زاییده شدن
3445,زبان گشودن
3446,زبانه کشیدن
3447,زبونی کردن
3448,زجر کشیدن
3449,زجر کشیده نباشندن
3450,زحمت داشتن
3451,زحمت کشیدن
3452,زخم خوردن
3453,زخم زدن
3454,زخمی شدن
3455,زخمی کردن
3456,زدن
3457,زده شدن
3458,زدوده شدن
3459,زشت بودن
3460,زشت شمردن
3461,زشت کردن
3462,زل زدن
3463,زمان خواستن
3464,زمان دادن
3465,زمزمه کردن
3466,زمین انداختن
3467,زمین خوردن
3468,زمین زدن
3469,زمین گیر شودن
3470,زمین گیر می‌شوندن
3471,زمین گیر‌شده‌اندن
3472,زمینه چینی می‌کنندن
3473,زمینه چینی کندن
3474,زن دادن
3475,زنجیر کن
3476,زندان کردن
3477,زندانی شدن
3478,زندانی کردن
3479,زندانی کن
3480,زنده باشدن
3481,زنده بماندن
3482,زنده بودن
3483,زنده شدن
3484,زنده ماندن
3485,زنده کردن
3486,زنده کندن
3487,زندگی کردن
3488,زندگی کندن
3489,زنگ زدن
3490,زنگ نزندن
3491,زور آوردن
3492,زورآزمایی کردن
3493,زوزه کشیدن
3494,زیاد باشدن
3495,زیاد بودن
3496,زیاد شدن
3497,زیاد نبودن
3498,زیاد کردن
3499,زیاده روی نکندن
3500,زیاده روی نکنندن
3501,زیاده روی کردن
3502,زیاده روی کنندن
3503,زیارت کردن
3504,زیارت کندن
3505,زیان داشتن
3506,زیان دیدن
3507,زیان رساندن
3508,زیان ندیدن
3509,زیان نکندن
3510,زیان وارد کردن
3511,زیبا بودن
3512,زیبا ساختن
3513,زیر نظر داردن
3514,زیر نظر داشتمن
3515,زیر نظر داشتن
3516,زیر نظر داشتندن
3517,زیر پا می‌گذاردن
3518,زیر پا گذاشتن
3519,زیر کردن
3520,زیرک بودن
3521,زیست کردن
3522,زینت دادن
3523,زینت یافتن
3524,ساخته شدن
3525,ساخته‌شده‌اندن
3526,ساده بودن
