,word
3257,تعلیم دادن
3258,تعلیم دهمن
3259,تعلیم دیدن
3260,تعلیم یافتن
3261,تعمق کندن
3262,تعمیر شدن
3263,تعمیر کردن
3264,تعمیم دادن
3265,تعمیم یافتن
3266,تعهد دادن
3267,تعهد داشتن
3268,تعهد کردن
3269,تعهد گرفتن
3270,تعویض شدن
3271,تعویض کردن
3272,تعویض کندن
3273,تعویق افتادن
3274,تعویق انداختن
3275,تعیین خواهد شدن
3276,تعیین خواهد کردن
3277,تعیین شدن
3278,تعیین فرمودن
3279,تعیین نکندن
3280,تعیین کردن
3281,تعیین کندن
3282,تعیین گردیدن
3283,تعیین گشتن
3284,تعیین‌کننده باشدن
3285,تعیین‌کننده بودن
3286,تغذیه کردن
3287,تغذیه کندن
3288,تغیر کردن
3289,تغیر یافتن
3290,تغییر بدن
3291,تغییر خواهد دادن
3292,تغییر خواهد کردن
3293,تغییر خواهد یافتن
3294,تغییر خواهید دادن
3295,تغییر دادن
3296,تغییر دهمن
3297,تغییر شکل یافتن
3298,تغییر نخواهد دادن
3299,تغییر نخواهد کردن
3300,تغییر نکندن
3301,تغییر پذیرفتن
3302,تغییر کردن
3303,تغییر کردین
3304,تغییر کن
3305,تغییر کندن
3306,تغییر یافتن
3307,تف کردن
3308,تف کن
3309,تفاهم داشتن
3310,تفاوت خواهد کردن
3311,تفاوت داشتن
3312,تفاوت کردن
3313,تفاوت گذاشتن
3314,تفت دادن
3315,تفتیش کردن
3316,تفحص کندن
3317,تفرقه افکندن
3318,تفرقه انداختن
3319,تفریح کردن
3320,تفریق کردن
3321,تفسیر فرمودن
3322,تفسیر نمایدن
3323,تفسیر نمودن
3324,تفسیر کردن
3325,تفسیر کردین
3326,تفسیر کندن
3327,تفصیل دادن
3328,تفهیم بشودن
3329,تفهیم شدن
3330,تفهیم کردن
3331,تفهیم کندن
3332,تفویض شدن
3333,تفویض کردن
3334,تفکر کردن
3335,تفکر کندن
3336,تفکیک شدن
3337,تفکیک نمودن
3338,تفکیک کردن
3339,تفکیک کندن
3340,تقارن داشتن
3341,تقاضا داشتن
3342,تقاضا نمایدن
3343,تقاضا نمودن
3344,تقاضا کردن
3345,تقاضا کندن
3346,تقبل نمایدن
3347,تقبل کندن
3348,تقبیح کردن
3349,تقدم داشتن
3350,تقدم یافتن
3351,تقدیر خواهد شدن
3352,تقدیر شدن
3353,تقدیر شومن
3354,تقدیر کردن
3355,تقدیر کندن
3356,تقدیس کردن
3357,تقدیم داشتن
3358,تقدیم کردن
3359,تقدیم کن
3360,تقدیم کندن
3361,تقرب جستن
3362,تقریب زدن
3363,تقریر نمودن
3364,تقسیم خواهد شدن
3365,تقسیم شدن
3366,تقسیم نمایدن
3367,تقسیم نمودن
3368,تقسیم کردن
3369,تقسیم کن
3370,تقسیم کندن
3371,تقسیم‌بندی کردن
3372,تقلا کردن
3373,تقلا کنین
3374,تقلب کردن
3375,تقلید کردن
3376,تقلید کندن
3377,تقلیل دادن
3378,تقلیل یافتن
3379,تقویت خواهد شدن
3380,تقویت خواهد کردن
3381,تقویت شدن
3382,تقویت کردن
3383,تقویت کن
3384,تقویت کندن
3385,تقیه کردن
3386,تلاش خواهد کردن
3387,تلاش خواهند کردن
3388,تلاش خواهید کردن
3389,تلاش خواهیم کردن
3390,تلاش داشتن
3391,تلاش نکردن
3392,تلاش نکندن
3393,تلاش کردن
3394,تلاش کن
3395,تلاش کندن
3396,تلاش کنین
3397,تلاطم داشتن
3398,تلافی کردن
3399,تلافی کندن
3400,تلاقی داشتن
3401,تلاقی کردن
3402,تلاوت فرمودن
3403,تلاوت کردن
3404,تلاوت کن
3405,تلاوت کندن
3406,تلاوت کنین
3407,تلخ خواهد شدن
3408,تلخ شدن
3409,تلخ کردن
3410,تلف شدن
3411,تلف شومن
3412,تلف نمودن
3413,تلف نکندن
3414,تلف کردن
3415,تلف کندن
3416,تلفظ کردن
3417,تلفن زدن
3418,تلفن کردن
3419,تلفیق شدن
3420,تلفیق کردن
3421,تلقی خواهد شدن
3422,تلقی خواهد کردن
3423,تلقی شدن
3424,تلقی نخواهند شدن
3425,تلقی کردن
3426,تلقی کندن
3427,تلقین کردن
3428,تلقین کن
3429,تلمبه زدن
3430,تلمذ نمودن
3431,تلنبار کردن
3432,تله گذاشتن
3433,تماس داشتن
3434,تماس گرفتن
3435,تماس یافتن
3436,تماشا کردن
3437,تماشا کن
3438,تماشا کندن
3439,تماشا کنین
3440,تمام بشودن
3441,تمام خواهد شدن
3442,تمام شدن
3443,تمام شومن
3444,تمام کردن
3445,تمام کردین
3446,تمام کن
3447,تمام کندن
3448,تمام کنین
3449,تمام گشتن
3450,تمایز گذاشتن
3451,تمایز یافتن
3452,تمایل داشتن
3453,تمجید کردن
3454,تمدید شدن
3455,تمدید نخواهد شدن
3456,تمدید کردن
3457,تمدید کندن
3458,تمرکز دادن
3459,تمرکز کردن
3460,تمرکز کندن
3461,تمرکز کنین
3462,تمرکز یافتن
3463,تمرین دادن
3464,تمرین نکردن
3465,تمرین کردن
3466,تمرین کن
3467,تمرین کندن
3468,تمسک جستن
3469,تمسک جویدن
3470,تمسک کردن
3471,تمنا داشتن
3472,تمکن مالی داشتن
3473,تمکین کردن
3474,تمکین کندن
3475,تمیز خواهد شدن
3476,تمیز دادن
3477,تمیز شدن
3478,تمیز کردن
3479,تمیز کندن
3480,تمیز کنین
3481,تن بدن
3482,تن دادن
3483,تن فروشی کردن
3484,تن ندادن
3485,تن کردن
3486,تن کن
3487,تن کندن
3488,تناسب داشتن
3489,تناقض داشتن
3490,تناول کردن
3491,تناول کندن
3492,تنبلی کردن
3493,تنبیه شدن
3494,تنبیه شدیدن
3495,تنبیه کردن
3496,تنبیه کندن
3497,تند رفتن
3498,تند رون
3499,تند روین
3500,تند شدن
3501,تندرست گشتن
3502,تندرو بودن
3503,تنزل دادن
3504,تنزل کردن
3505,تنزل یافتن
3506,تنزیل شدن
3507,تنظیم شدن
3508,تنظیم نمایدن
3509,تنظیم نمودن
3510,تنظیم کردن
3511,تنظیم کن
3512,تنظیم کندن
3513,تنظیم گردیدن
3514,تنظیم گشتن
3515,تنظیم یافتن
3516,تنفس کردن
3517,تنفس کندن
3518,تنفیذ شدن
3519,تنفیذ کردن
3520,تنفیذ کندن
3521,تنها بماندن
3522,تنها شدن
3523,تنها شومن
3524,تنها ماندن
3525,تنها نخواهد گذاشتن
3526,تنها نخواهند گذاشتن
3527,تنها نشستن
3528,تنها گذاشتن
3529,تنوع بخشیدن
3530,تنوع بخشین
3531,تنوع داشتن
3532,تنومند بودن
3533,تنک کردن
3534,تنگ آمدن
3535,تنگ شدن
3536,تنگ نخواهد شدن
3537,تنگ نخواهیم گرفتن
3538,تنگ کردن
3539,تنگ گرفتن
3540,ته نشستن
3541,ته نشین
3542,ته کشیدن
3543,ته گرفتن
3544,تهدید خواهد کردن
3545,تهدید شدن
3546,تهدید کردن
3547,تهدید کندن
3548,تهمت بزندن
3549,تهمت زدن
3550,تهنیت گفتن
3551,تهی ساختن
3552,تهی شدن
3553,تهی کردن
3554,تهی کندن
3555,تهیه خواهد شدن
3556,تهیه دیدن
3557,تهیه شدن
3558,تهیه نمایدن
3559,تهیه نمودن
3560,تهیه کردن
3561,تهیه کندن
3562,تهیه کنین
3563,تو آمدن
3564,تو برون
3565,تو خواهد آمدن
3566,تو خواهم رفتن
3567,تو رفتن
3568,تو رومن
3569,تو رون
3570,تو روین
3571,تواضع کندن
3572,توافق داشتن
3573,توافق نمودن
3574,توافق کردن
3575,توافق کندن
3576,توان بخشن
3577,توان بخشیدن
3578,توان بخشین
3579,توان دادن
3580,توان داشتن
3581,توان گرفتن
3582,توانا باشدن
3583,توانا باشیدن
3584,توانا بودن
3585,توانا ساختن
3586,توانایی دارین
3587,توانایی داشتن
3588,توانمند باشدن
3589,توانمند بودن
3590,توانمند شدن
3591,توانمند کردن
3592,توبه نکندن
3593,توبه کردن
3594,توبه کن
3595,توبه کندن
3596,توبه کنین
3597,توبیخ کردن
3598,توجه خواهد کردن
3599,توجه خواهند کردن
3600,توجه داشتن
3601,توجه نمایدن
3602,توجه نمودن
3603,توجه نکردن
3604,توجه نکندن
3605,توجه کردن
3606,توجه کردین
3607,توجه کن
3608,توجه کندن
3609,توجه کنین
3610,توجیه کردن
3611,توجیه کندن
3612,تودار باشدن
3613,تورم داشتن
3614,توزیع خواهد شدن
3615,توزیع شدن
3616,توزیع کردن
3617,توزیع کندن
3618,توزیع گردیدن
3619,توزیع گشتن
3620,توسعه بخشدن
3621,توسعه بخشن
3622,توسعه بخشندن
3623,توسعه بخشیدن
3624,توسعه دادن
3625,توسعه یافتن
3626,توسل جستن
3627,توسل کردن
3628,توشیح کردن
3629,توصیف شدن
3630,توصیف کردن
3631,توصیف کندن
3632,توصیه کردن
3633,توصیه کندن
3634,توضیح بدن
3635,توضیح خواهم دادن
3636,توضیح خواهیم دادن
3637,توضیح دادن
3638,توضیح دهمن
3639,توطئه چینین
3640,توطئه کردن
3641,توفیق خواستن
3642,توفیق نیافتن
3643,توفیق یافتن
3644,توقع دارین
3645,توقع داشتن
3646,توقع رفتن
3647,توقف داشتن
3648,توقف نمایدن
3649,توقف نمودن
3650,توقف نکندن
3651,توقف کردن
3652,توقف کندن
3653,توقیف شدن
3654,توقیف کردن
3655,توقیف کندن
3656,تولد یافتن
3657,تولید بشودن
3658,تولید خواهد شدن
3659,تولید خواهد کردن
3660,تولید شدن
3661,تولید مثل کردن
3662,تولید کردن
3663,تولید کندن
3664,تولید گردیدن
3665,تولید گشتن
3666,تونل زدن
3667,توهین بکندن
3668,توهین کردن
3669,توهین کندن
3670,توپ زدن
3671,توکل کردن
3672,توکل کن
3673,توکل کندن
3674,توکل کنین
3675,تک زدن
3676,تک شدن
3677,تکامل یافتن
3678,تکان خواهد دادن
3679,تکان خوردن
3680,تکان دادن
3681,تکبر نمودن
3682,تکبر ورزیدن
3683,تکبر کندن
3684,تکثیر شدن
3685,تکثیر یافتن
3686,تکذیب نمودن
3687,تکذیب کردن
3688,تکذیب کندن
3689,تکذیب کنین
3690,تکرار خواهد شدن
3691,تکرار خواهد کردن
3692,تکرار شدن
3693,تکرار فرمودن
3694,تکرار نخواهد شدن
3695,تکرار نمودن
3696,تکرار نکندن
3697,تکرار کردن
3698,تکرار کردین
3699,تکرار کن
3700,تکرار کندن
3701,تکرار کنین
3702,تکریم کردن
3703,تکریم کندن
3704,تکفیر کردن
3705,تکلم کردن
3706,تکلم کندن
3707,تکلیف نکندن
3708,تکلیف کردن
3709,تکلیف کندن
3710,تکمیل نمودن
3711,تکمیل کردن
3712,تکمیل کندن
3713,تکه تکه شدن
3714,تکه کردن
3715,تکه کندن
3716,تکوین یافتن
3717,تکیه بزندن
3718,تکیه دادن
3719,تکیه دهمن
3720,تکیه زدن
3721,تکیه زندن
3722,تکیه کردن
3723,تکیه کن
3724,تکیه کندن
3725,تکیه کنین
3726,تیتر زدن
3727,تیر انداختن
3728,تیر بزندن
3729,تیر زدن
3730,تیر کشن
3731,تیر کشیدن
3732,تیراندازی کردن
3733,تیرباران کردن
3734,تیره شدن
3735,تیره نکندن
3736,تیز بودن
3737,تیز کردن
3738,تیز کندن
3739,تیغ زدن
3740,تیغ زن
3741,تیمم نکندن
3742,تیمم کردن
3743,تیمم کن
3744,تیمم کندن
3745,تیپ زدن
3746,تیپ ساختن
3747,تیپا خوردن
3748,ثابت باشدن
3749,ثابت باشندن
3750,ثابت بماندن
3751,ثابت بودن
3752,ثابت خواهد بودن
3753,ثابت خواهم کردن
3754,ثابت ساختن
3755,ثابت شدن
3756,ثابت قدم باشندن
3757,ثابت قدم باشیمن
3758,ثابت قدم بودن
3759,ثابت ماندن
3760,ثابت نبودن
3761,ثابت نماندن
3762,ثابت نمایدن
3763,ثابت نمودن
3764,ثابت نگه داشتن
3765,ثابت کردن
3766,ثابت کردین
3767,ثابت کن
3768,ثابت کندن
3769,ثابت کنین
3770,ثابت گشتن
3771,ثبات داشتن
3772,ثبت خواهد شدن
3773,ثبت شدن
3774,ثبت نخواهد شدن
3775,ثبت نکردن
3776,ثبت کردن
3777,ثبت کندن
3778,ثروت اندوختن
3779,ثروتمند بودن
3780,ثروتمند شدن
3781,ثمر بخشن
3782,ثمر بخشین
3783,ثمر دادن
3784,ثنا گفتن
3785,جا آوردن
3786,جا افتادن
3787,جا انداختن
3788,جا بزندن
3789,جا بماندن
3790,جا بکندن
3791,جا خوردن
3792,جا دادن
3793,جا دارن
3794,جا دارین
3795,جا داشتن
3796,جا رستن
3797,جا رفتن
3798,جا رون
3799,جا روندن
3800,جا روین
3801,جا زدن
3802,جا شدن
3803,جا ماندن
3804,جا نماندن
3805,جا نمودن
3806,جا کردن
3807,جا کردین
3808,جا کن
3809,جا کندن
